588.34,-618.295,89.318,188.808,-119.036,-206.993,-343.639,339.744,31.63,123.194,158.284,-159.381,F
590.106,-309.034,140.66,-284.352,70.534,-475.786,60.493,-58.909,23.08,50.526,6.354,-385.44,F
989.198,-38.487,333.843,43.78,-188.591,-289.688,-328.572,48.109,36.426,132.515,134.434,-28.555,F
405.938,-329.935,209.2,-541.157,-81.246,-288.767,-297.431,-182.319,-58.932,42.515,244.052,-22.833,F
698.789,-51.878,315.381,166.335,-286.821,-260.167,-618.861,-11.745,-59.695,163.461,56.152,-197.207,F
-124.99,-196.309,15.225,-1064.007,-240.511,-718.898,-282.655,-27.839,205.538,74.579,473.03,32.31,G
-986.144,-610.409,858.914,-694.081,-862.543,-485.547,658.798,-92.132,203.729,50.254,578.668,-99.759,G
